brand,country,month,gamma_fit
ORUVA,Arrakis,7.0,"(0.20812884154156275, -4.715979645034066e-29, 0.019577150400898614)"
ORUVA,Arrakis,8.0,"(0.19599330050979002, -3.3034424074926394e-28, 0.08059666726159878)"
ORUVA,Arrakis,9.0,"(0.8854696188796507, -6.9782924823364475e-31, 0.07194060483053497)"
ORUVA,Arrakis,10.0,"(0.23506925906942516, -4.690888375609229e-31, 0.11577635954412918)"
ORUVA,Arrakis,12.0,"(0.19944540559121735, -5.115940650326575e-30, 0.0876994608816773)"
ORUVA,Beleria,1.0,"(0.3750862001575397, -1.3457809676396805e-30, 0.05594811963812407)"
ORUVA,Beleria,2.0,"(0.16011531134406964, -2.26440898121277e-29, 0.053790318489636404)"
ORUVA,Beleria,3.0,"(0.19298549701567408, -8.683290073704108e-30, 0.1061388364227023)"
ORUVA,Beleria,4.0,"(0.43993051375264897, -5.8343819674791e-29, 0.054966930709786255)"
ORUVA,Beleria,5.0,"(0.42578141655517104, -1.5301186940668297e-29, 0.04587272748856456)"
ORUVA,Beleria,6.0,"(0.6804219829367161, -2.5054542633933577e-30, 0.15397897374186453)"
ORUVA,Beleria,7.0,"(0.2996347466968865, -6.872696612730169e-32, 0.11290584578076188)"
ORUVA,Beleria,8.0,"(0.15326558242976707, -2.3415876042168167e-30, 0.14377744639511997)"
ORUVA,Beleria,9.0,"(0.3295948032114743, -7.335394048993078e-32, 0.09055338362715509)"
ORUVA,Beleria,10.0,"(0.33947690095666505, -8.751228645590904e-31, 0.14831020742449136)"
ORUVA,Beleria,11.0,"(0.12258643338849348, -6.759779682366813e-31, 0.06514887515818904)"
ORUVA,Beleria,12.0,"(0.33917197373059615, -2.2165113483671424e-31, 0.1338240782080715)"
ORUVA,Coruscant,1.0,"(0.5463831494471147, -5.9901206687791646e-30, 0.0472009424010046)"
ORUVA,Coruscant,2.0,"(0.45480326151146966, -8.827212422279806e-31, 0.05972799816923905)"
ORUVA,Coruscant,3.0,"(0.6874569630899443, -1.760601509794385e-29, 0.03873583639495255)"
ORUVA,Coruscant,4.0,"(0.5451546120877127, -2.996132128350861e-29, 0.059796634481231035)"
ORUVA,Coruscant,5.0,"(0.2511896000552549, -2.3356356217604862e-30, 0.05819040478283194)"
ORUVA,Coruscant,6.0,"(0.3263039314064926, -7.694767931366908e-30, 0.05382276957126044)"
ORUVA,Coruscant,7.0,"(0.30043376646976816, -3.0568243271607725e-29, 0.07970096163801721)"
ORUVA,Coruscant,8.0,"(0.48250426403862934, -3.2899671398719986e-30, 0.04476122917099594)"
ORUVA,Coruscant,9.0,"(0.3122397877625154, -1.8189246854332736e-29, 0.0776079482495912)"
ORUVA,Coruscant,10.0,"(0.46724863335516276, -8.177109973712235e-30, 0.049913287161122866)"
ORUVA,Coruscant,11.0,"(0.5355684761031774, -3.674917319148592e-33, 0.05261006417812839)"
ORUVA,Coruscant,12.0,"(0.22623038747411517, -1.1604178364800155e-29, 0.08341645732599798)"
ORUVA,Fangorn,1.0,"(0.5411503597926286, -1.0422605310442036e-30, 0.18341351233863157)"
ORUVA,Fangorn,2.0,"(0.7870934444991262, -2.01365161361839e-31, 0.17385704960563117)"
ORUVA,Fangorn,3.0,"(0.7554248072606887, -4.529507524512675e-34, 0.15837166273181036)"
ORUVA,Fangorn,4.0,"(0.6373489149934342, -8.993739610578874e-30, 0.09887526863277009)"
ORUVA,Fangorn,5.0,"(0.31443024465690594, -4.592641994649054e-30, 0.11379246120957201)"
ORUVA,Fangorn,6.0,"(0.6760500779535097, -1.8114006624032739e-31, 0.18508371929828976)"
ORUVA,Fangorn,7.0,"(0.75111404959954, -7.409670581185126e-31, 0.16683141529169632)"
ORUVA,Fangorn,8.0,"(0.6753031002527676, -2.0619937378274122e-30, 0.16689171331490585)"
ORUVA,Fangorn,9.0,"(0.31378552045969255, -6.5225527326564e-31, 0.1216905911248402)"
ORUVA,Fangorn,10.0,"(0.2993772469064171, -9.646376693673993e-30, 0.10232886148019299)"
ORUVA,Fangorn,11.0,"(0.5922981852474423, -8.150681317257345e-30, 0.17707706613795626)"
ORUVA,Fangorn,12.0,"(0.3326866177697686, -3.1018657850054405e-30, 0.18735426459510351)"
ORUVA,Gallifrey,2.0,"(0.43370887278880976, -1.0247418794387181e-28, 0.042617963514432894)"
ORUVA,Gallifrey,5.0,"(0.3419704050296152, -1.2607525794259387e-29, 0.05257926395084796)"
ORUVA,Gallifrey,6.0,"(0.3276966170097522, -2.043933755343019e-30, 0.0626806520557045)"
ORUVA,Gallifrey,8.0,"(0.8675156950765236, -6.075119613121449e-30, 0.04003008867412227)"
ORUVA,Gallifrey,11.0,"(0.75495093827703, -5.501517288742685e-26, 0.058374152449820665)"
ORUVA,Latveria,1.0,"(0.7882637940021346, -2.4132034006218727e-29, 0.05827023806329978)"
ORUVA,Latveria,2.0,"(0.7196060663287467, -4.495880789133941e-28, 0.06297427346738069)"
ORUVA,Latveria,3.0,"(0.7681254053299018, -2.0109375817140777e-30, 0.060023736363436844)"
ORUVA,Latveria,4.0,"(0.46820099826823325, -2.7598928779226895e-28, 0.11015787880162953)"
ORUVA,Latveria,5.0,"(0.7414842584804104, -8.168116675002324e-30, 0.03822165265436823)"
ORUVA,Latveria,6.0,"(0.8126283973816422, -3.953664597081213e-31, 0.05399485651350187)"
ORUVA,Latveria,7.0,"(0.7456914304239868, -5.939399848596022e-31, 0.0507307148870767)"
ORUVA,Latveria,8.0,"(0.2693748118456777, -1.3172337672818894e-30, 0.1502772892155108)"
ORUVA,Latveria,9.0,"(0.6820887604975172, -6.418759049147884e-27, 0.06286155671332971)"
ORUVA,Latveria,10.0,"(0.679336864271836, -9.759409670967419e-31, 0.033457045717086846)"
ORUVA,Latveria,11.0,"(0.4420626976944617, -7.619329239331503e-30, 0.03694468291280957)"
ORUVA,Latveria,12.0,"(0.8474455526677017, -3.8358091372568236e-30, 0.04995091536793364)"
ORUVA,Panem,1.0,"(0.6549997680411279, -3.279706312533566e-29, 0.044692032058382083)"
ORUVA,Panem,2.0,"(0.7490697577826188, -1.4258861053272568e-27, 0.05068762687011591)"
ORUVA,Panem,3.0,"(2.539590336892072, -0.00811517071612749, 0.021946069729950873)"
ORUVA,Panem,4.0,"(2.140467197578261, -0.006221468351328742, 0.026462394596541303)"
ORUVA,Panem,5.0,"(6.975437550392144, -0.03410766234029876, 0.012148426237424619)"
ORUVA,Panem,6.0,"(2.094202716529998, -0.0046422749034528196, 0.025624375181637696)"
ORUVA,Panem,7.0,"(0.8085465451206463, -2.1150453301477494e-28, 0.04668604992889194)"
ORUVA,Panem,8.0,"(0.7131939561060612, -3.0167467126123094e-30, 0.048597849212776906)"
ORUVA,Panem,9.0,"(0.48059625980438847, -3.7274617252949487e-28, 0.0744974430067861)"
ORUVA,Panem,10.0,"(0.5690222928800563, -3.7959944708071346e-30, 0.04733454835459583)"
ORUVA,Panem,11.0,"(2.790965552333308, -0.005749651014214256, 0.019538092016387697)"
ORUVA,Panem,12.0,"(0.4660076851128898, -5.863895446874711e-29, 0.06681443484817405)"
ORUVA,Prydain,1.0,"(0.6419741743733758, -1.3468023606516728e-31, 0.2308346657429028)"
ORUVA,Prydain,2.0,"(0.36929764724006653, -2.330263891751722e-30, 0.18394957950720842)"
ORUVA,Prydain,3.0,"(0.850112195713288, -1.6784760218401273e-31, 0.19214986772458265)"
ORUVA,Prydain,4.0,"(0.12138648537495764, -2.600040270304307e-28, 0.13662602691294648)"
ORUVA,Prydain,5.0,"(0.672738203177992, -5.8904387276700186e-30, 0.27178921652683596)"
ORUVA,Prydain,7.0,"(0.3678422538723993, -1.3438944211748723e-30, 0.1110136824703842)"
ORUVA,Prydain,9.0,"(0.07597164873359046, -1.2057139591709988e-30, 0.1840246134519049)"
ORUVA,Prydain,10.0,"(0.825972276645688, -4.606088597431806e-30, 0.09412148289131438)"
ORUVA,Prydain,11.0,"(0.2760307590305455, -1.3779586358704368e-29, 0.16289788683104578)"
ORUVA,Prydain,12.0,"(0.2707660483577974, -1.3369125748444912e-30, 0.08528853873817487)"
ORUVA,Qarth,1.0,"(0.32727023538656985, -9.084474457765659e-29, 0.058435343668683096)"
ORUVA,Qarth,2.0,"(0.24988733439522964, -1.559267415975604e-29, 0.048377858720213524)"
ORUVA,Qarth,3.0,"(0.398090397491658, -3.252795990602053e-29, 0.05944745860496191)"
ORUVA,Qarth,4.0,"(0.1825608127510981, -5.428318217879979e-30, 0.08044491579550889)"
ORUVA,Qarth,5.0,"(0.1965149867303884, -9.869317567193663e-30, 0.04538953559765478)"
ORUVA,Qarth,6.0,"(0.6365726372687401, -4.125837100663596e-29, 0.03952821352766324)"
ORUVA,Qarth,7.0,"(0.47118899711075424, -6.0621079821252575e-30, 0.04673894993971224)"
ORUVA,Qarth,8.0,"(0.4639014330317507, -2.1357898781282948e-30, 0.07626797966822886)"
ORUVA,Qarth,9.0,"(0.39611837166952724, -5.027956818048527e-30, 0.05881523320061316)"
ORUVA,Qarth,10.0,"(0.33874484933339444, -5.503840609503392e-31, 0.048842261276095755)"
ORUVA,Qarth,11.0,"(0.1424716626952618, -2.68117171421427e-29, 0.03458488347213204)"
ORUVA,Qarth,12.0,"(0.1985948947542021, -4.627880183606963e-30, 0.0862278320635983)"
ORUVA,Westeros,1.0,"(0.6478467557037864, -9.659246467991261e-31, 0.06431204434272561)"
ORUVA,Westeros,2.0,"(0.484467529047376, -3.1004315401388897e-30, 0.06407893081560798)"
ORUVA,Westeros,3.0,"(0.17006017687821873, -1.9914510001512143e-29, 1.46978731217937)"
ORUVA,Westeros,4.0,"(1.169212766129096, -0.0004049944761780524, 0.04894084787123634)"
ORUVA,Westeros,5.0,"(0.3335237469414257, -2.2307509779827274e-29, 0.06814563658994634)"
ORUVA,Westeros,6.0,"(0.8066999073537833, -2.5440393733978025e-29, 0.05814324535322507)"
ORUVA,Westeros,7.0,"(0.7798224803995323, -2.3632137939088444e-30, 0.047980433198994796)"
ORUVA,Westeros,8.0,"(0.6536164369526841, -3.158487846768827e-30, 0.06414559363772188)"
ORUVA,Westeros,9.0,"(0.42467474255324256, -1.2887677966929377e-28, 0.06658675700445524)"
ORUVA,Westeros,10.0,"(0.2731446472059849, -1.6704329854616157e-29, 0.05680885136695435)"
ORUVA,Westeros,11.0,"(0.42843251076276845, -2.854306436462583e-29, 1.3904785796419667)"
ORUVA,Westeros,12.0,"(0.44149575691272025, -8.582950418756987e-28, 0.09265883124851393)"
OSENH,Arrakis,1.0,"(0.2247474348577736, -2.477535442125626e-31, 0.04854453628262192)"
OSENH,Arrakis,4.0,"(0.37470060681953443, -4.5092729577342474e-29, 0.05615790472497802)"
OSENH,Arrakis,5.0,"(0.5260111764260622, -1.1275069515230698e-30, 0.04378197640708553)"
OSENH,Arrakis,6.0,"(0.17421633680078524, -4.671195399326235e-28, 0.037892230274295155)"
OSENH,Arrakis,7.0,"(0.23129334536739826, -3.9183555686895405e-30, 0.08856857796491396)"
OSENH,Arrakis,8.0,"(0.4835329710165147, -6.961008656661516e-29, 0.03565571453075717)"
OSENH,Arrakis,9.0,"(0.3070820356288956, -1.1166518457978338e-29, 0.05185518165993452)"
OSENH,Arrakis,10.0,"(0.38446800704165446, -1.6027513260567672e-28, 0.058588921998977694)"
OSENH,Arrakis,11.0,"(0.1404826663396388, -1.0726314797337418e-28, 0.03826711213258907)"
OSENH,Arrakis,12.0,"(0.2958456917976714, -6.610122251906988e-29, 0.04985442829417382)"
OSENH,Asgard,11.0,"(0.3522371402800275, -7.050914497656541e-32, 0.09076029820852546)"
OSENH,Braavos,7.0,"(5.7295639446759115, -0.033374507630582036, 0.014551639294721766)"
OSENH,Braavos,8.0,"(0.2577294268661646, -4.353940894342824e-27, 0.04092947827985587)"
OSENH,Braavos,9.0,"(0.8629043529758262, -1.2890785977288056e-30, 0.03811270086239836)"
OSENH,Braavos,10.0,"(0.77989784582734, 0.006885998649147758, 0.05266512549315895)"
OSENH,Braavos,11.0,"(0.8677767275421933, 0.006569343239554052, 0.05151718135836869)"
OSENH,Braavos,12.0,"(1.5124406457217612, 0.0077857679560227435, 0.029650867012872284)"
OSENH,Gondor,10.0,"(0.243090650143084, -1.403770308403123e-29, 0.07731500756701146)"
OSENH,Gondor,11.0,"(0.5545805705046127, -1.0464838833350703e-30, 0.03437529689052869)"
OSENH,Gondor,12.0,"(0.5570946311875558, -3.730152649109249e-32, 0.03623645066852291)"
OSENH,Narnia,11.0,"(0.2476494240802229, -1.0199257355637898e-29, 0.08472579748664119)"
OSENH,Narnia,12.0,"(0.42980524343643595, -8.404699915375692e-29, 0.037506388327103055)"
OSENH,Qarth,8.0,"(0.6668084093528296, -2.1037996169300708e-28, 0.028555811608449867)"
OSENH,Qarth,9.0,"(0.12919638453648719, -2.278568381764968e-29, 0.07985155448283046)"
OSENH,Qarth,10.0,"(0.3498768164561197, -2.2988555196645664e-29, 0.061901073500207786)"
OTIVP,Braavos,7.0,"(0.9775597850873523, -4.634764622435604e-11, 0.03345187223585342)"
PEPBY,Aldovia,1.0,"(5.460858211794468, -0.023066553361246623, 0.013037315041980909)"
PEPBY,Aldovia,2.0,"(12.934715502996374, -0.05009130721843894, 0.0077381915657214265)"
PEPBY,Aldovia,3.0,"(4.918187236024592, -0.01638751881367749, 0.012912896461650636)"
PEPBY,Aldovia,4.0,"(5.795733738154034, -0.02401493878989055, 0.01301707646231482)"
PEPBY,Aldovia,5.0,"(6.219751605564765, -0.026459311409380293, 0.011992060652605455)"
PEPBY,Aldovia,6.0,"(8.256006388906417, -0.03510667812128496, 0.01024190125050678)"
PEPBY,Aldovia,7.0,"(3.730185792713222, -0.012225402715848715, 0.015221735697066252)"
PEPBY,Aldovia,8.0,"(8.429577685299432, -0.03426708040804717, 0.009654993265146142)"
PEPBY,Aldovia,9.0,"(16.922021018947113, -0.0653385363232438, 0.006799559162535148)"
PEPBY,Aldovia,10.0,"(2.841973666821053, -0.009844681468455508, 0.019787834685531483)"
PEPBY,Aldovia,11.0,"(5.497963381228024, -0.02028469733695574, 0.012508165734095793)"
PEPBY,Aldovia,12.0,"(5.753090425510021, -0.027366908583573504, 0.014413543041050955)"
PEPBY,Arendelle,1.0,"(0.49775481196247684, -7.808629092012957e-30, 0.0741018593728191)"
PEPBY,Arendelle,2.0,"(0.559501786133865, -6.506502096048365e-30, 0.04265658342214158)"
PEPBY,Arendelle,3.0,"(0.6367330817666166, -3.404995431901936e-29, 0.8666734923475872)"
PEPBY,Arendelle,4.0,"(0.410929586614902, -1.809871041568308e-31, 0.08520151823521688)"
PEPBY,Arendelle,5.0,"(0.44646274761561777, -8.634551673645133e-31, 0.07325937932676893)"
PEPBY,Arendelle,6.0,"(0.23396421964247738, -6.573944425687739e-30, 0.07863673869921839)"
PEPBY,Arendelle,7.0,"(0.48900630228583375, -5.898499197557256e-32, 0.06067893715592537)"
PEPBY,Arendelle,8.0,"(0.6764370591526183, -1.7560418777898205e-32, 0.047952395208227284)"
PEPBY,Arendelle,9.0,"(0.7186803716671168, -1.9131386836600995e-28, 0.04684887746128785)"
PEPBY,Arendelle,10.0,"(0.30460542846533123, -1.298127597198243e-30, 0.0864336710948097)"
PEPBY,Arendelle,11.0,"(0.5720052006506646, -5.7381642264571315e-31, 0.07263564635564321)"
PEPBY,Arendelle,12.0,"(0.4175887969877249, -2.0996008759650375e-29, 0.06568449951199101)"
PEPBY,Arrakis,1.0,"(0.36951519180648007, -8.301876151857521e-31, 0.08039556482001203)"
PEPBY,Arrakis,2.0,"(0.8200775542483034, -2.833576994309145e-29, 0.03581760959760467)"
PEPBY,Arrakis,3.0,"(0.293780218520836, -2.052728456291731e-30, 0.042981962970964384)"
PEPBY,Arrakis,4.0,"(0.6729118143130419, -6.06340920139591e-32, 0.03749326101405881)"
PEPBY,Arrakis,5.0,"(0.6687041582406013, -9.937478096749236e-31, 0.057557924333991574)"
PEPBY,Arrakis,7.0,"(0.47864570309438687, -1.597560277096768e-30, 0.09601901039001323)"
PEPBY,Arrakis,8.0,"(0.20412866227458948, -1.968663270501795e-30, 0.08523084181525453)"
PEPBY,Arrakis,9.0,"(0.1871338544398819, -2.657232712394888e-29, 0.056231462036374996)"
PEPBY,Arrakis,10.0,"(0.5685188043914405, -7.36541466967232e-30, 0.05541570760051937)"
PEPBY,Arrakis,11.0,"(0.47483033364133487, -6.188338794460444e-31, 0.07958613316382297)"
PEPBY,Arrakis,12.0,"(0.5804233064210444, -4.158758536863637e-31, 0.05857972592242526)"
PEPBY,Asgard,1.0,"(0.525568816390498, -2.993937217877162e-30, 0.06292855773522277)"
PEPBY,Asgard,2.0,"(1.976842177435021, -0.0042055264086732665, 0.026803589738919425)"
PEPBY,Asgard,3.0,"(0.5717471411560395, -1.3178073085086855e-27, 0.09661891964133715)"
PEPBY,Asgard,4.0,"(0.7456176638959902, -1.9136855208429335e-30, 0.056420339804700244)"
PEPBY,Asgard,5.0,"(0.6833362410802977, -1.4354932295211947e-29, 0.05654328525765217)"
PEPBY,Asgard,6.0,"(0.36453902976471514, -4.765128307385897e-29, 0.14361856659856984)"
PEPBY,Asgard,7.0,"(0.876242325613048, -1.344677304266983e-27, 0.05118030813836244)"
PEPBY,Asgard,8.0,"(0.847108893773064, -6.266044065004459e-30, 0.04325210589966828)"
PEPBY,Asgard,9.0,"(0.7358817887371658, -2.956577345412586e-32, 0.051739405815496395)"
PEPBY,Asgard,10.0,"(0.7223297822388224, -8.806018387436026e-32, 0.07323807665223714)"
PEPBY,Asgard,11.0,"(0.82436401174329, -4.12979468060273e-28, 0.043762970105378184)"
PEPBY,Asgard,12.0,"(0.732451641661235, -1.857180511774046e-29, 0.0560982651037184)"
PEPBY,Atlantis,1.0,"(0.7951159026445698, -6.169989628150707e-31, 0.04472125838988686)"
PEPBY,Atlantis,2.0,"(0.5791567262902872, -4.315521381437555e-29, 0.040223502327548885)"
PEPBY,Atlantis,3.0,"(0.29637386453387415, -4.233582658541829e-29, 0.06454688588824778)"
PEPBY,Atlantis,4.0,"(0.19052676779151478, -8.915593637966884e-28, 0.05756938565827513)"
PEPBY,Atlantis,5.0,"(0.4509428347788591, -1.6873366721339793e-28, 0.03748209376622676)"
PEPBY,Atlantis,6.0,"(0.4180214655878596, -1.6073991947785124e-29, 0.046682448021467794)"
PEPBY,Atlantis,7.0,"(0.5229881454907611, -1.4262200015491704e-30, 0.04217379955563401)"
PEPBY,Atlantis,8.0,"(0.4373191046469357, -8.698717246244923e-30, 0.053037464389886116)"
PEPBY,Atlantis,9.0,"(0.49140069707857426, -3.769395243089162e-29, 0.05278462696550995)"
PEPBY,Atlantis,10.0,"(0.4124745134795585, -1.063525274306489e-28, 0.060410341590120875)"
PEPBY,Atlantis,11.0,"(0.3397746870260444, -1.4314900376696783e-30, 0.04098687341752219)"
PEPBY,Atlantis,12.0,"(0.6426945334239873, -1.9128267289406303e-29, 0.04296570173638119)"
PEPBY,Beleria,1.0,"(0.37469603851600863, -3.260344856641455e-31, 0.09246837515656117)"
PEPBY,Beleria,2.0,"(0.2621677170442177, -1.6969830807562826e-30, 0.11957201586762517)"
PEPBY,Beleria,3.0,"(0.6349843032800315, -3.0203877873906048e-33, 0.17181317254421258)"
PEPBY,Beleria,4.0,"(0.6893291804835244, -4.474883579383607e-31, 0.1594258771422608)"
PEPBY,Beleria,5.0,"(0.16342225752854284, -6.212586223826593e-29, 0.15073533654940546)"
PEPBY,Beleria,6.0,"(0.4239190275952661, -3.0192185193964446e-31, 0.0755717480589501)"
PEPBY,Beleria,7.0,"(0.24581466200176655, -1.337022687604699e-30, 0.1344201187974599)"
PEPBY,Beleria,8.0,"(0.324827420378507, -1.6722209008157045e-30, 0.13247069493828295)"
PEPBY,Beleria,9.0,"(0.255539879688105, -2.551399090020999e-29, 0.10940942378548006)"
PEPBY,Beleria,10.0,"(0.3506510777744051, -1.5370165243103606e-30, 0.06200988759506762)"
PEPBY,Beleria,11.0,"(0.2964378101681663, -1.4888180072176303e-30, 0.13545758444390657)"
PEPBY,Beleria,12.0,"(0.31181543888659924, -3.873005664524202e-30, 0.12854280496875925)"
PEPBY,Braavos,1.0,"(1.157359422995785, 0.009508019131076052, 0.042610511425993425)"
PEPBY,Braavos,2.0,"(2.9943454367368614, -0.013438894270148605, 0.022662968030258076)"
PEPBY,Braavos,3.0,"(2.9562577435843496, -0.008052794809882701, 0.01963732902095272)"
PEPBY,Braavos,4.0,"(0.7223234848650721, -2.1195449418606834e-27, 0.058696491277928114)"
PEPBY,Braavos,5.0,"(0.4313576822588454, -2.7422619481506616e-29, 0.6183732906646942)"
PEPBY,Braavos,6.0,"(5.419815103284252, -0.01671091761224712, 0.011963374577710217)"
PEPBY,Braavos,7.0,"(9.071553559840691, -0.04118281076639818, 0.009873712593539355)"
PEPBY,Braavos,8.0,"(1.5415192825162718, -0.0037117991351709777, 0.038671316860412815)"
PEPBY,Braavos,9.0,"(5.652116416500318, -0.031558872663802626, 0.014895393606095516)"
PEPBY,Braavos,10.0,"(4.572569690737858, -0.018608152076184756, 0.01459496586560606)"
PEPBY,Braavos,11.0,"(2.2764765502977653, -0.007438951116861346, 0.02625311917612192)"
PEPBY,Braavos,12.0,"(0.3466360980895262, -2.5510057280991735e-28, 1.3712760745295083)"
PEPBY,Coruscant,1.0,"(0.404085660080752, -5.412375933947123e-30, 0.053192290169894886)"
PEPBY,Coruscant,2.0,"(0.5946474579811047, -5.441659756000157e-32, 0.0514299511716943)"
PEPBY,Coruscant,3.0,"(0.7456793133315578, -8.500231608117385e-30, 0.04072320910668296)"
PEPBY,Coruscant,4.0,"(0.5102902954706627, -1.3260050725704572e-30, 0.04879248600828849)"
PEPBY,Coruscant,5.0,"(0.7023122875487602, -1.3688135325354914e-29, 0.05335199178129372)"
PEPBY,Coruscant,6.0,"(0.512096734463924, -1.3337857858305549e-31, 0.04084714918607532)"
PEPBY,Coruscant,7.0,"(0.5248418997212914, -3.5570385279408345e-30, 0.06002733613246232)"
PEPBY,Coruscant,8.0,"(0.1274464440626853, -3.154428560341438e-32, 0.07777503045279166)"
PEPBY,Coruscant,9.0,"(0.676788610733315, -5.768128895095871e-31, 0.039529346526853706)"
PEPBY,Coruscant,10.0,"(0.5989386899599496, -2.067976379159527e-31, 0.06644763082016719)"
PEPBY,Coruscant,11.0,"(0.7922496318233933, -4.729422859433765e-30, 0.050815605602924224)"
PEPBY,Coruscant,12.0,"(0.3554761710693826, -3.972419296666224e-32, 0.08873330596069323)"
PEPBY,Dorne,1.0,"(0.48566802213943955, -8.273859081007635e-32, 0.06819652016826575)"
PEPBY,Dorne,2.0,"(0.6126415080696972, -1.7196711723465069e-31, 0.19030471804120752)"
PEPBY,Dorne,3.0,"(0.3796820459197259, -8.291058862975135e-31, 0.09114180827368956)"
PEPBY,Dorne,4.0,"(0.31079689400738353, -6.82270248587754e-30, 0.13062152036561164)"
PEPBY,Dorne,5.0,"(0.20800140661831312, -2.433721041363499e-33, 0.12270903194410879)"
PEPBY,Dorne,6.0,"(0.15493565342472906, -2.12516593749915e-31, 0.14640508910016242)"
PEPBY,Dorne,7.0,"(0.19088138577145486, -4.976778761174563e-31, 0.12632404383734458)"
PEPBY,Dorne,8.0,"(0.6855694013750926, -5.870024949512588e-31, 0.043090088588276065)"
PEPBY,Dorne,9.0,"(0.26813532701332465, -2.3829346785854124e-30, 0.11180206439427062)"
PEPBY,Dorne,10.0,"(0.7910420770032934, -7.56431083334917e-32, 0.13906796242379027)"
PEPBY,Dorne,11.0,"(0.21677262383055157, -1.2324018056667782e-30, 0.08988333844074758)"
PEPBY,Dorne,12.0,"(0.22219546160228426, -4.678454198118183e-30, 0.29184421340720923)"
PEPBY,Elbonia,1.0,"(0.8832353423946504, -4.8219949023267764e-30, 0.07017693710983863)"
PEPBY,Elbonia,2.0,"(0.30941823724192863, -1.7410961631313704e-30, 0.06501811711150657)"
PEPBY,Elbonia,3.0,"(0.13893276279812872, -5.877337807215358e-29, 0.07861755578562316)"
PEPBY,Elbonia,4.0,"(0.7942898051372145, -3.138143459143738e-31, 0.14466612080805108)"
PEPBY,Elbonia,5.0,"(0.7957038734969517, -1.085312518832195e-30, 0.15127158097631785)"
