brand,country,month,norm_fit
KGUIR,Beleria,7.0,"(0.05, 0.07488088272225878)"
KGUIR,Beleria,8.0,"(0.047619047619047616, 0.08193950238205978)"
KGUIR,Beleria,9.0,"(0.046153846153846156, 0.07843395407996526)"
KGUIR,Beleria,10.0,"(0.046511627906976744, 0.08965148692704766)"
KGUIR,Beleria,11.0,"(0.047058823529411764, 0.07402388639351222)"
KGUIR,Beleria,12.0,"(0.05660377358490567, 0.08989261075258625)"
KGUIR,Coruscant,1.0,"(0.046511627906976744, 0.08548655121123584)"
KGUIR,Coruscant,2.0,"(0.05, 0.09995950890016754)"
KGUIR,Coruscant,3.0,"(0.046153846153846156, 0.08927055107683761)"
KGUIR,Coruscant,4.0,"(0.05, 0.09660524502043288)"
KGUIR,Coruscant,5.0,"(0.05172413793103449, 0.1019392828838146)"
KGUIR,Coruscant,6.0,"(0.05000000000000001, 0.09513397718462803)"
KGUIR,Coruscant,7.0,"(0.0449438202247191, 0.09013902101414689)"
KGUIR,Coruscant,8.0,"(0.04716981132075472, 0.09481820352635092)"
KGUIR,Coruscant,9.0,"(0.046153846153846156, 0.09178891221059526)"
KGUIR,Coruscant,10.0,"(0.046511627906976744, 0.09251368269307342)"
KGUIR,Coruscant,11.0,"(0.04819277108433735, 0.09752730076000662)"
KGUIR,Coruscant,12.0,"(0.049999999999999996, 0.09559444529833601)"
KGUIR,Dorne,1.0,"(0.045454545454545456, 0.06238547575300799)"
KGUIR,Dorne,2.0,"(0.05, 0.07138068947417144)"
KGUIR,Dorne,3.0,"(0.046875, 0.09351936750994864)"
KGUIR,Dorne,4.0,"(0.05172413793103449, 0.08860596215345953)"
KGUIR,Dorne,5.0,"(0.04761904761904761, 0.05775396338823505)"
KGUIR,Dorne,6.0,"(0.05154639175257732, 0.07560546160695641)"
KGUIR,Dorne,7.0,"(0.04545454545454545, 0.07881840705881309)"
KGUIR,Dorne,8.0,"(0.04878048780487805, 0.07748787428676707)"
KGUIR,Dorne,9.0,"(0.04878048780487806, 0.07559472750959989)"
KGUIR,Dorne,10.0,"(0.045454545454545456, 0.0735269919139122)"
KGUIR,Dorne,11.0,"(0.04878048780487805, 0.0806911343531536)"
KGUIR,Dorne,12.0,"(0.04819277108433735, 0.08681292634918276)"
KGUIR,Elbonia,1.0,"(0.04545454545454546, 0.09090055936497658)"
KGUIR,Elbonia,2.0,"(0.05172413793103448, 0.08695082073820533)"
KGUIR,Elbonia,3.0,"(0.05084745762711865, 0.07507325238140058)"
KGUIR,Elbonia,4.0,"(0.05000000000000001, 0.060189613467767855)"
KGUIR,Elbonia,6.0,"(0.04999999999999999, 0.09334641973516447)"
KGUIR,Elbonia,7.0,"(0.04444444444444444, 0.07716206821306991)"
KGUIR,Elbonia,8.0,"(0.04651162790697674, 0.07774284620933866)"
KGUIR,Elbonia,9.0,"(0.04878048780487805, 0.06821950196707742)"
KGUIR,Elbonia,10.0,"(0.044943820224719114, 0.07125332144036597)"
KGUIR,Elbonia,11.0,"(0.04838709677419356, 0.07091865250943137)"
KGUIR,Elbonia,12.0,"(0.04761904761904763, 0.08532506769232626)"
KGUIR,Eriador,1.0,"(0.04819277108433736, 0.08254623928191317)"
KGUIR,Eriador,2.0,"(0.05376344086021506, 0.09013894901292964)"
KGUIR,Eriador,3.0,"(0.045454545454545456, 0.0736105895436259)"
KGUIR,Eriador,4.0,"(0.05102040816326531, 0.08097011818359089)"
KGUIR,Eriador,5.0,"(0.04950495049504951, 0.07389577100128729)"
KGUIR,Eriador,6.0,"(0.04938271604938271, 0.0800490385429887)"
KGUIR,Eriador,7.0,"(0.045454545454545456, 0.056000437454198575)"
KGUIR,Eriador,8.0,"(0.045045045045045064, 0.06751355081277562)"
KGUIR,Eriador,9.0,"(0.04950495049504951, 0.07989841661124585)"
KGUIR,Eriador,10.0,"(0.04716981132075472, 0.06614242307859756)"
KGUIR,Eriador,11.0,"(0.05319148936170211, 0.09536815119907636)"
KGUIR,Eriador,12.0,"(0.057142857142857134, 0.09441599490111001)"
KGUIR,Essos,1.0,"(0.04672897196261681, 0.02534861079162)"
KGUIR,Essos,2.0,"(0.05000000000000001, 0.028612914302960233)"
KGUIR,Essos,3.0,"(0.04807692307692308, 0.025268460513452128)"
KGUIR,Essos,4.0,"(0.05102040816326531, 0.027299211846683536)"
KGUIR,Essos,5.0,"(0.04878048780487805, 0.026409530608814073)"
KGUIR,Essos,6.0,"(0.04878048780487805, 0.026187499880463355)"
KGUIR,Essos,7.0,"(0.045454545454545456, 0.02150223383134792)"
KGUIR,Essos,8.0,"(0.046875, 0.02391430997428955)"
KGUIR,Essos,9.0,"(0.046875, 0.022662969486328642)"
KGUIR,Essos,10.0,"(0.04724409448818898, 0.023867520927027586)"
KGUIR,Essos,11.0,"(0.04629629629629631, 0.023154613049918785)"
KGUIR,Essos,12.0,"(0.054545454545454536, 0.04205612157828043)"
KGUIR,Etheria,3.0,"(0.047058823529411764, 0.09398812762155952)"
KGUIR,Etheria,6.0,"(0.04838709677419355, 0.1217877027319228)"
KGUIR,Etheria,7.0,"(0.044444444444444446, 0.08111192353666598)"
KGUIR,Etheria,8.0,"(0.045454545454545456, 0.08854259512546099)"
KGUIR,Etheria,9.0,"(0.045454545454545456, 0.10643148991753616)"
KGUIR,Etheria,10.0,"(0.043478260869565216, 0.08966912322817261)"
KGUIR,Etheria,11.0,"(0.04878048780487805, 0.12322841303247976)"
KGUIR,Etheria,12.0,"(0.058823529411764705, 0.09440033918650756)"
KGUIR,Fangorn,2.0,"(0.047619047619047616, 0.07323855655711077)"
KGUIR,Fangorn,3.0,"(0.04347826086956521, 0.06874302037319095)"
KGUIR,Fangorn,4.0,"(0.04545454545454545, 0.07143377008433016)"
KGUIR,Fangorn,5.0,"(0.05263157894736842, 0.09738595455949692)"
KGUIR,Fangorn,6.0,"(0.047619047619047616, 0.08887496305481042)"
KGUIR,Fangorn,7.0,"(0.044444444444444446, 0.08672104604545054)"
KGUIR,Fangorn,10.0,"(0.05555555555555555, 0.12434753623379576)"
KGUIR,Fangorn,11.0,"(0.047619047619047616, 0.0851752424683338)"
KGUIR,Gallifrey,5.0,"(0.04545454545454546, 0.06937343929503957)"
KGUIR,Gallifrey,6.0,"(0.045454545454545456, 0.06561411801834609)"
KGUIR,Hogwarts,1.0,"(0.04545454545454544, 0.01131146142888643)"
KGUIR,Hogwarts,2.0,"(0.05, 0.04096992541579881)"
KGUIR,Hogwarts,3.0,"(0.044444444444444446, 0.00749152730416861)"
KGUIR,Hogwarts,4.0,"(0.05, 0.03260420014806196)"
KGUIR,Hogwarts,5.0,"(0.05128205128205128, 0.012494476621255596)"
KGUIR,Hogwarts,6.0,"(0.04878048780487805, 0.040141457639770485)"
KGUIR,Hogwarts,7.0,"(0.047619047619047616, 0.04393678813094837)"
KGUIR,Hogwarts,8.0,"(0.04597701149425287, 0.04537607505726961)"
KGUIR,Hogwarts,9.0,"(0.04878048780487806, 0.034356335129449904)"
KGUIR,Hogwarts,10.0,"(0.04504504504504504, 0.03675620375244442)"
KGUIR,Hogwarts,11.0,"(0.04901960784313725, 0.03869023134401851)"
KGUIR,Hogwarts,12.0,"(0.04672897196261682, 0.04902518699399572)"
KGUIR,Latveria,1.0,"(0.046728971962616814, 0.04615994671072819)"
KGUIR,Latveria,2.0,"(0.05102040816326531, 0.041616478102010294)"
KGUIR,Latveria,3.0,"(0.04716981132075472, 0.03617641476754828)"
KGUIR,Latveria,4.0,"(0.05154639175257732, 0.047276397555834945)"
KGUIR,Latveria,5.0,"(0.049019607843137254, 0.041651301125680995)"
KGUIR,Latveria,6.0,"(0.049019607843137254, 0.035307832613822414)"
KGUIR,Latveria,7.0,"(0.04504504504504505, 0.034729920233924974)"
KGUIR,Latveria,8.0,"(0.046875, 0.06407134118816965)"
KGUIR,Latveria,9.0,"(0.04672897196261682, 0.03762511464087888)"
KGUIR,Latveria,10.0,"(0.04651162790697675, 0.0404672136561576)"
KGUIR,Latveria,11.0,"(0.046153846153846156, 0.03655683388304947)"
KGUIR,Latveria,12.0,"(0.05454545454545456, 0.05029846165626628)"
KGUIR,Narnia,1.0,"(0.04651162790697676, 0.05772499571102919)"
KGUIR,Narnia,2.0,"(0.05, 0.06128952759712611)"
KGUIR,Narnia,3.0,"(0.04761904761904762, 0.054179838941263894)"
KGUIR,Narnia,4.0,"(0.05128205128205128, 0.06961293938596191)"
KGUIR,Narnia,5.0,"(0.05, 0.06384090061719323)"
KGUIR,Narnia,6.0,"(0.047619047619047616, 0.056159490926048966)"
KGUIR,Narnia,7.0,"(0.04504504504504504, 0.05778288562881711)"
KGUIR,Narnia,8.0,"(0.046875, 0.05973100300417366)"
KGUIR,Narnia,9.0,"(0.04716981132075473, 0.05317740635963315)"
KGUIR,Narnia,10.0,"(0.04504504504504505, 0.054590641067484603)"
KGUIR,Narnia,11.0,"(0.04629629629629629, 0.05952083977837129)"
KGUIR,Narnia,12.0,"(0.05357142857142857, 0.06311853400927461)"
KGUIR,Panem,1.0,"(0.047619047619047616, 0.02124846027756945)"
KGUIR,Panem,2.0,"(0.049586776859504134, 0.022811072646532767)"
KGUIR,Panem,3.0,"(0.04580152671755725, 0.018256831927234218)"
KGUIR,Panem,4.0,"(0.050632911392405056, 0.017181984990582943)"
KGUIR,Panem,5.0,"(0.050847457627118654, 0.022094024672944964)"
KGUIR,Panem,6.0,"(0.04918032786885246, 0.021213169072113555)"
KGUIR,Panem,7.0,"(0.045454545454545456, 0.0180709786230996)"
KGUIR,Panem,8.0,"(0.045112781954887216, 0.019361338074007896)"
KGUIR,Panem,9.0,"(0.046666666666666676, 0.019680919590464526)"
KGUIR,Panem,10.0,"(0.04697986577181208, 0.017166363765020877)"
KGUIR,Panem,11.0,"(0.04794520547945205, 0.01995668638149941)"
KGUIR,Panem,12.0,"(0.05343511450381679, 0.02771489733234607)"
KGUIR,Prydain,1.0,"(0.04651162790697676, 0.1080099673393198)"
KGUIR,Prydain,2.0,"(0.06666666666666667, 0.1567929669445287)"
KGUIR,Prydain,3.0,"(0.044444444444444446, 0.09704086718591476)"
KGUIR,Prydain,4.0,"(0.054545454545454536, 0.12204198289910852)"
KGUIR,Prydain,5.0,"(0.04545454545454545, 0.11519268354459276)"
KGUIR,Prydain,6.0,"(0.05, 0.11204424077141491)"
KGUIR,Prydain,7.0,"(0.048780487804878044, 0.10594082476066788)"
KGUIR,Prydain,8.0,"(0.046153846153846156, 0.10959595555887731)"
KGUIR,Prydain,9.0,"(0.05128205128205128, 0.11527337877364446)"
KGUIR,Prydain,10.0,"(0.04545454545454545, 0.11435728696544081)"
KGUIR,Prydain,11.0,"(0.046875, 0.10896697718165949)"
KGUIR,Prydain,12.0,"(0.05, 0.10142389286812789)"
KGUIR,Qarth,1.0,"(0.04724409448818898, 0.047132131803578614)"
KGUIR,Qarth,2.0,"(0.04958677685950414, 0.043823219869665475)"
KGUIR,Qarth,3.0,"(0.046511627906976744, 0.04447660995649792)"
KGUIR,Qarth,4.0,"(0.050847457627118654, 0.05219407913085985)"
KGUIR,Qarth,5.0,"(0.05263157894736843, 0.052362350673077956)"
KGUIR,Qarth,6.0,"(0.04918032786885246, 0.0487286146521401)"
KGUIR,Qarth,7.0,"(0.0457516339869281, 0.0418344954730736)"
KGUIR,Qarth,8.0,"(0.0472972972972973, 0.04624806473174107)"
KGUIR,Qarth,9.0,"(0.04666666666666667, 0.042934506698780156)"
KGUIR,Qarth,10.0,"(0.04575163398692811, 0.0427827023748306)"
KGUIR,Qarth,11.0,"(0.047619047619047616, 0.04674263314308663)"
KGUIR,Qarth,12.0,"(0.0534351145038168, 0.05571087710281918)"
KGUIR,Sokovia,1.0,"(0.047619047619047616, 0.049965385028299454)"
KGUIR,Sokovia,2.0,"(0.049999999999999996, 0.05874434073424001)"
KGUIR,Sokovia,3.0,"(0.04901960784313725, 0.05771524163034924)"
KGUIR,Sokovia,4.0,"(0.050505050505050504, 0.06261639687339708)"
KGUIR,Sokovia,5.0,"(0.05172413793103448, 0.06515788768154415)"
KGUIR,Sokovia,6.0,"(0.051948051948051945, 0.06012206232890605)"
KGUIR,Sokovia,7.0,"(0.04854368932038835, 0.05881832387248619)"
KGUIR,Sokovia,8.0,"(0.04672897196261682, 0.06082874040239042)"
KGUIR,Sokovia,9.0,"(0.04687499999999999, 0.06202225626490973)"
KGUIR,Sokovia,10.0,"(0.046875, 0.059031640899009696)"
KGUIR,Sokovia,11.0,"(0.050505050505050504, 0.05992154649781707)"
KGUIR,Sokovia,12.0,"(0.04918032786885246, 0.07110405827210858)"
KGUIR,Themyscira,1.0,"(0.048543689320388356, 0.060704257829125134)"
KGUIR,Themyscira,2.0,"(0.05, 0.05781202988735668)"
KGUIR,Themyscira,3.0,"(0.04724409448818897, 0.052650461189019816)"
KGUIR,Themyscira,4.0,"(0.05309734513274337, 0.0711872218350873)"
KGUIR,Themyscira,5.0,"(0.05128205128205128, 0.05449665060689419)"
KGUIR,Themyscira,6.0,"(0.049180327868852465, 0.05819439571593391)"
KGUIR,Themyscira,7.0,"(0.04580152671755725, 0.050051000646471736)"
KGUIR,Themyscira,8.0,"(0.046153846153846156, 0.04879900797348209)"
KGUIR,Themyscira,9.0,"(0.046875, 0.05361101641093385)"
KGUIR,Themyscira,10.0,"(0.04724409448818898, 0.05197882576185104)"
KGUIR,Themyscira,11.0,"(0.04687499999999999, 0.04949239334107504)"
KGUIR,Themyscira,12.0,"(0.05309734513274336, 0.06879746954569098)"
KGUIR,Vulcan,1.0,"(0.046875, 0.022979177044170622)"
KGUIR,Vulcan,2.0,"(0.04999999999999998, 0.03034386730468654)"
KGUIR,Vulcan,3.0,"(0.04629629629629629, 0.024567800376629475)"
KGUIR,Vulcan,4.0,"(0.053191489361702135, 0.03276430734016749)"
KGUIR,Vulcan,5.0,"(0.05172413793103448, 0.04342672005404713)"
KGUIR,Vulcan,6.0,"(0.047619047619047616, 0.03368874288915574)"
KGUIR,Vulcan,7.0,"(0.045112781954887216, 0.03312752459366354)"
KGUIR,Vulcan,8.0,"(0.045454545454545456, 0.03149957388093473)"
KGUIR,Vulcan,9.0,"(0.04716981132075473, 0.03441325701750218)"
KGUIR,Vulcan,10.0,"(0.045112781954887216, 0.027557596443589655)"
KGUIR,Vulcan,11.0,"(0.046511627906976744, 0.026915326755637032)"
KGUIR,Vulcan,12.0,"(0.053097345132743355, 0.030994300493249218)"
KGUIR,Wakanda,1.0,"(0.04629629629629629, 0.0600292121719238)"
KGUIR,Wakanda,2.0,"(0.05454545454545454, 0.0569066982087512)"
KGUIR,Wakanda,3.0,"(0.04938271604938271, 0.06709688675649071)"
KGUIR,Wakanda,4.0,"(0.05333333333333333, 0.06145061444274959)"
KGUIR,Wakanda,5.0,"(0.052083333333333336, 0.05666753620394847)"
KGUIR,Wakanda,6.0,"(0.05042016806722689, 0.0648526857714318)"
KGUIR,Wakanda,7.0,"(0.047619047619047616, 0.05363073008105854)"
KGUIR,Wakanda,8.0,"(0.047244094488188976, 0.053456685947298105)"
KGUIR,Wakanda,9.0,"(0.046875, 0.04998150075732182)"
KGUIR,Wakanda,10.0,"(0.045871559633027525, 0.06307244771819041)"
KGUIR,Wakanda,11.0,"(0.049019607843137254, 0.05992109389358636)"
KGUIR,Wakanda,12.0,"(0.05882352941176471, 0.07885034420175345)"
KGUIR,Westeros,1.0,"(0.05263157894736841, 0.02811447720160045)"
KGUIR,Westeros,2.0,"(0.05555555555555555, 0.04161255858978031)"
KGUIR,Westeros,3.0,"(0.04950495049504951, 0.04222012642832721)"
KGUIR,Westeros,4.0,"(0.056179775280898875, 0.04168386446236256)"
KGUIR,Westeros,5.0,"(0.05154639175257732, 0.03645650556459759)"
KGUIR,Westeros,6.0,"(0.053763440860215055, 0.03859543232565717)"
KGUIR,Westeros,7.0,"(0.04950495049504951, 0.03054202061911459)"
KGUIR,Westeros,8.0,"(0.06666666666666665, 0.04821511085233454)"
KGUIR,Westeros,9.0,"(0.052083333333333336, 0.051735029020587936)"
KGUIR,Westeros,10.0,"(0.04950495049504952, 0.02882879137147114)"
KGUIR,Westeros,11.0,"(0.05309734513274336, 0.04099518261312132)"
KGUIR,Westeros,12.0,"(0.06315789473684211, 0.044247137320177474)"
KGUIR,Yunkai,2.0,"(0.05, 0.11176285210555449)"
KGUIR,Yunkai,3.0,"(0.04347826086956521, 0.0865098692404179)"
KGUIR,Yunkai,6.0,"(0.047619047619047616, 0.10952749118014196)"
KGUIR,Yunkai,8.0,"(0.047619047619047616, 0.11369122040717514)"
KGUIR,Yunkai,10.0,"(0.04545454545454546, 0.12440607072933378)"
KGUIR,Yunkai,11.0,"(0.047619047619047616, 0.10180794319248937)"
KGUIR,Yunkai,12.0,"(0.047619047619047616, 0.09614122114271881)"
KGUIR,Zamunda,1.0,"(0.046511627906976744, 0.04524792330521176)"
KGUIR,Zamunda,2.0,"(0.05194805194805196, 0.048121922974245564)"
KGUIR,Zamunda,3.0,"(0.047619047619047616, 0.04294524951910521)"
KGUIR,Zamunda,4.0,"(0.05263157894736843, 0.06496859868796019)"
KGUIR,Zamunda,5.0,"(0.047619047619047616, 0.05477718101729407)"
KGUIR,Zamunda,6.0,"(0.05263157894736842, 0.05025972114583658)"
KGUIR,Zamunda,7.0,"(0.04504504504504505, 0.03958895249288893)"
KGUIR,Zamunda,8.0,"(0.04651162790697674, 0.04878936151002834)"
KGUIR,Zamunda,9.0,"(0.04716981132075473, 0.04949260009130829)"
KGUIR,Zamunda,10.0,"(0.045977011494252866, 0.04524073961275722)"
KGUIR,Zamunda,11.0,"(0.04819277108433735, 0.042626279226283814)"
KGUIR,Zamunda,12.0,"(0.051948051948051945, 0.048417265504833794)"
KJXID,Eriador,1.0,"(0.04878048780487805, 0.08699372362104692)"
KJXID,Eriador,2.0,"(0.05263157894736842, 0.08175777021758411)"
KJXID,Eriador,3.0,"(0.04687500000000001, 0.07580553101717685)"
KJXID,Eriador,4.0,"(0.04761904761904763, 0.05428964766981129)"
KJXID,Eriador,5.0,"(0.04716981132075472, 0.07390994665524958)"
KJXID,Eriador,6.0,"(0.049999999999999996, 0.07265748908188453)"
KJXID,Eriador,7.0,"(0.04444444444444445, 0.06569293484235059)"
KJXID,Eriador,8.0,"(0.0457516339869281, 0.06359191450047318)"
KJXID,Eriador,9.0,"(0.04794520547945206, 0.06492765889391573)"
KJXID,Eriador,10.0,"(0.047058823529411764, 0.06785675418505954)"
KJXID,Eriador,11.0,"(0.05172413793103448, 0.06341644370722363)"
KJXID,Eriador,12.0,"(0.06000000000000002, 0.09419648464340684)"
KJXID,Panem,1.0,"(0.047337278106508875, 0.026990360689642168)"
KJXID,Panem,2.0,"(0.049689440993788817, 0.026420636737813866)"
KJXID,Panem,3.0,"(0.04651162790697674, 0.022956756416273615)"
KJXID,Panem,4.0,"(0.04929577464788732, 0.02561023343329372)"
KJXID,Panem,5.0,"(0.05142857142857143, 0.024724906231332465)"
KJXID,Panem,6.0,"(0.04945054945054945, 0.025850654482953143)"
KJXID,Panem,7.0,"(0.04477611940298507, 0.019518366278744686)"
KJXID,Panem,8.0,"(0.045454545454545456, 0.024052216878931505)"
KJXID,Panem,9.0,"(0.046632124352331605, 0.020359190100216414)"
KJXID,Panem,10.0,"(0.04666666666666667, 0.025350191988177805)"
KJXID,Panem,11.0,"(0.04838709677419355, 0.026431724809674317)"
KJXID,Panem,12.0,"(0.053691275167785234, 0.03722121450784754)"
KJXID,Sokovia,1.0,"(0.04938271604938271, 0.06441444422137367)"
KJXID,Sokovia,2.0,"(0.050847457627118633, 0.05406138122809303)"
KJXID,Sokovia,3.0,"(0.049180327868852465, 0.058387300224070994)"
KJXID,Sokovia,4.0,"(0.055555555555555566, 0.06887841435626708)"
KJXID,Sokovia,5.0,"(0.057142857142857155, 0.07910739312723848)"
KJXID,Sokovia,6.0,"(0.05263157894736842, 0.060040563642647184)"
KJXID,Sokovia,7.0,"(0.04878048780487805, 0.05730319062110256)"
KJXID,Sokovia,8.0,"(0.05063291139240506, 0.06265083977324651)"
KJXID,Sokovia,9.0,"(0.04597701149425287, 0.05217778715106105)"
KJXID,Sokovia,10.0,"(0.046153846153846156, 0.05391849039142501)"
KJXID,Sokovia,11.0,"(0.05263157894736842, 0.066925487109119)"
KJXID,Sokovia,12.0,"(0.056603773584905655, 0.0625611412917193)"
KJXID,Wakanda,1.0,"(0.047619047619047616, 0.060473085310076516)"
KJXID,Wakanda,2.0,"(0.05555555555555555, 0.06964924743199581)"
KJXID,Wakanda,6.0,"(0.04761904761904763, 0.04636006827075903)"
KJXID,Wakanda,7.0,"(0.047619047619047616, 0.04584279771606264)"
KJXID,Wakanda,8.0,"(0.04545454545454544, 0.06076704486679467)"
KJXID,Wakanda,9.0,"(0.045454545454545456, 0.05202142198776444)"
KJXID,Wakanda,10.0,"(0.048780487804878044, 0.06134966697935694)"
KJXID,Wakanda,11.0,"(0.048780487804878044, 0.05769228349387391)"
KJXID,Wakanda,12.0,"(0.05128205128205128, 0.0779459376514128)"
KKZMZ,Aldovia,1.0,"(0.04716981132075472, 0.03436116381079567)"
KKZMZ,Aldovia,2.0,"(0.05, 0.036330173393583166)"
KKZMZ,Aldovia,3.0,"(0.046296296296296294, 0.0320807969292705)"
KKZMZ,Aldovia,4.0,"(0.05263157894736841, 0.03494409816615527)"
KKZMZ,Aldovia,5.0,"(0.04807692307692308, 0.03298188411379704)"
KKZMZ,Aldovia,6.0,"(0.04854368932038835, 0.03737235331395556)"
KKZMZ,Aldovia,7.0,"(0.045454545454545456, 0.04033087586308945)"
KKZMZ,Aldovia,8.0,"(0.04629629629629631, 0.030317694680491836)"
KKZMZ,Aldovia,9.0,"(0.05000000000000001, 0.032666044180310945)"
KKZMZ,Aldovia,10.0,"(0.04724409448818897, 0.03835041741261228)"
KKZMZ,Aldovia,11.0,"(0.047999999999999994, 0.031918835674179226)"
KKZMZ,Aldovia,12.0,"(0.05999999999999999, 0.04275824180700489)"
KKZMZ,Arendelle,1.0,"(0.04838709677419354, 0.06729205379359204)"
KKZMZ,Arendelle,2.0,"(0.058823529411764705, 0.0683752136046315)"
KKZMZ,Arendelle,3.0,"(0.04878048780487806, 0.049244555081907865)"
KKZMZ,Arendelle,4.0,"(0.04651162790697674, 0.06165175811408887)"
KKZMZ,Arendelle,5.0,"(0.047619047619047616, 0.0622103993069704)"
KKZMZ,Arendelle,6.0,"(0.05263157894736843, 0.05709651218104433)"
KKZMZ,Arendelle,7.0,"(0.044776119402985065, 0.04703929791193995)"
KKZMZ,Arendelle,8.0,"(0.046511627906976744, 0.06056664079095785)"
KKZMZ,Arendelle,9.0,"(0.05263157894736843, 0.058468302763670724)"
KKZMZ,Arendelle,10.0,"(0.047619047619047616, 0.04515744649136591)"
KKZMZ,Arendelle,11.0,"(0.045454545454545456, 0.05453427151143088)"
KKZMZ,Arendelle,12.0,"(0.04761904761904763, 0.07365778484141916)"
KKZMZ,Arrakis,1.0,"(0.04800000000000001, 0.05297544834151588)"
KKZMZ,Arrakis,2.0,"(0.049586776859504134, 0.057156955047714966)"
KKZMZ,Arrakis,3.0,"(0.04477611940298507, 0.047357957089879575)"
KKZMZ,Arrakis,4.0,"(0.04672897196261683, 0.05085299588325331)"
KKZMZ,Arrakis,5.0,"(0.046875, 0.057739494455606825)"
KKZMZ,Arrakis,6.0,"(0.046511627906976744, 0.048614303704849426)"
KKZMZ,Arrakis,7.0,"(0.04724409448818898, 0.054213445457539325)"
KKZMZ,Arrakis,8.0,"(0.045454545454545456, 0.052480356975464784)"
KKZMZ,Arrakis,9.0,"(0.04794520547945205, 0.05623447196373448)"
KKZMZ,Arrakis,10.0,"(0.04580152671755725, 0.05307500023729087)"
KKZMZ,Arrakis,11.0,"(0.051094890510948905, 0.056356545004052176)"
KKZMZ,Arrakis,12.0,"(0.050724637681159424, 0.059087550989020944)"
KKZMZ,Asgard,1.0,"(0.04651162790697676, 0.037247179893974046)"
KKZMZ,Asgard,2.0,"(0.049999999999999996, 0.03634040739182623)"
KKZMZ,Asgard,3.0,"(0.04545454545454545, 0.03559485108183508)"
KKZMZ,Asgard,4.0,"(0.05102040816326531, 0.04087398664520212)"
KKZMZ,Asgard,5.0,"(0.05263157894736842, 0.03236887323597654)"
KKZMZ,Asgard,6.0,"(0.04878048780487805, 0.036951632593887666)"
KKZMZ,Asgard,7.0,"(0.046296296296296294, 0.03325054115991173)"
KKZMZ,Asgard,8.0,"(0.04716981132075472, 0.032124809625812156)"
KKZMZ,Asgard,9.0,"(0.047169811320754707, 0.033435252341779215)"
KKZMZ,Asgard,10.0,"(0.04504504504504505, 0.031212579564483624)"
KKZMZ,Asgard,11.0,"(0.04950495049504951, 0.03368311442863929)"
KKZMZ,Asgard,12.0,"(0.05714285714285714, 0.039573422849939505)"
KKZMZ,Beleria,1.0,"(0.04615384615384616, 0.08181266283183895)"
KKZMZ,Beleria,2.0,"(0.05, 0.09294845536095411)"
KKZMZ,Beleria,3.0,"(0.045977011494252866, 0.0872823033407977)"
KKZMZ,Beleria,4.0,"(0.05172413793103448, 0.08894208846623941)"
KKZMZ,Beleria,5.0,"(0.047619047619047616, 0.09240634213198978)"
KKZMZ,Beleria,6.0,"(0.04838709677419354, 0.10178433509056388)"
KKZMZ,Beleria,7.0,"(0.046296296296296294, 0.09319928592303124)"
KKZMZ,Beleria,8.0,"(0.051020408163265314, 0.09360796858922293)"
KKZMZ,Beleria,9.0,"(0.04878048780487805, 0.0854776724149372)"
KKZMZ,Beleria,10.0,"(0.04629629629629631, 0.08885477064388285)"
KKZMZ,Beleria,11.0,"(0.047058823529411764, 0.08559777494430768)"
KKZMZ,Beleria,12.0,"(0.04938271604938271, 0.10007631158489742)"
KKZMZ,Braavos,1.0,"(0.0547945205479452, 0.0542875265171447)"
KKZMZ,Braavos,2.0,"(0.055555555555555546, 0.048145342804533704)"
KKZMZ,Braavos,3.0,"(0.04854368932038835, 0.04944434664191666)"
KKZMZ,Braavos,4.0,"(0.05194805194805195, 0.04613659310540806)"
KKZMZ,Braavos,5.0,"(0.04878048780487805, 0.04995031860848209)"
KKZMZ,Braavos,6.0,"(0.048543689320388356, 0.04531937589661096)"
KKZMZ,Braavos,7.0,"(0.049504950495049514, 0.03955488412921366)"
KKZMZ,Braavos,8.0,"(0.05555555555555555, 0.05742728030988579)"
KKZMZ,Braavos,9.0,"(0.05309734513274336, 0.0444972189990421)"
KKZMZ,Braavos,10.0,"(0.04878048780487805, 0.04446754751737965)"
KKZMZ,Braavos,11.0,"(0.05154639175257732, 0.04844837627872958)"
KKZMZ,Braavos,12.0,"(0.05309734513274336, 0.04885909934057379)"
KKZMZ,Coruscant,1.0,"(0.047619047619047616, 0.05109914759975774)"
KKZMZ,Coruscant,2.0,"(0.049586776859504134, 0.0636525977163073)"
